Sr_no,movieid,userid,rating,title,genres,tag,sentiment
1161,55276,128,3,Michael Clayton (2007),Drama|Thriller,ethics,good
1162,55276,128,3,Michael Clayton (2007),Drama|Thriller,corporate espionage,good
1163,55282,128,3.5,30 Days of Night (2007),Horror|Thriller,vampire,good
1164,55282,128,3.5,30 Days of Night (2007),Horror|Thriller,survival,good
1165,55282,128,3.5,30 Days of Night (2007),Horror|Thriller,snow,good
1166,55282,128,3.5,30 Days of Night (2007),Horror|Thriller,small town,good
1167,55282,128,3.5,30 Days of Night (2007),Horror|Thriller,remote location,good
1168,55282,128,3.5,30 Days of Night (2007),Horror|Thriller,polar night,good
1169,55282,128,3.5,30 Days of Night (2007),Horror|Thriller,blood,good
1170,55290,128,4,Gone Baby Gone (2007),Crime|Drama|Mystery,twist,excellent
1171,55290,128,4,Gone Baby Gone (2007),Crime|Drama|Mystery,multilayered,excellent
1172,55290,128,4,Gone Baby Gone (2007),Crime|Drama|Mystery,Ed Harris,excellent
1173,55290,128,4,Gone Baby Gone (2007),Crime|Drama|Mystery,Casey Affleck,excellent
1174,55408,128,2.5,The Killing Floor (2007),Crime|Horror|Mystery,stalker,one time watch
1175,55408,128,2.5,The Killing Floor (2007),Crime|Horror|Mystery,murder,one time watch
1176,55462,128,2,Frostbitten (Frostbiten) (2006),Comedy|Horror,no story,one time watch
1177,55462,128,2,Frostbitten (Frostbiten) (2006),Comedy|Horror,characters,one time watch
1178,55721,128,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,violence,good
1179,55721,128,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,poverty,good
1180,55721,128,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,police corruption,good
1181,55721,128,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,organized crime,good
1182,55721,128,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,foreign language,good
1183,55721,128,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,Drugs,good
1184,55721,128,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,corruption,good
1185,55721,128,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,brazil,good
1186,55805,128,4,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,disjointed timeline,excellent
1187,55908,128,3.5,Man from Earth, The (2007),unique,good
1188,55908,128,3.5,Man from Earth, The (2007),thought-provoking,good
1189,55908,128,3.5,Man from Earth, The (2007),religion,good
1190,55908,128,3.5,Man from Earth, The (2007),philosophical,good
1191,55908,128,3.5,Man from Earth, The (2007),intelligent,good
1192,55908,128,3.5,Man from Earth, The (2007),immortality,good
1193,55908,128,3.5,Man from Earth, The (2007),history,good
1194,55908,128,3.5,Man from Earth, The (2007),dialogue driven,good
1195,55908,128,3.5,Man from Earth, The (2007),cheesy,good
1196,55908,128,3.5,Man from Earth, The (2007),bad acting,good
1197,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,weird,one time watch
1198,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,trying to hard,one time watch
1199,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,surreal,one time watch
1200,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,stupid,one time watch
1201,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,Sarah Michelle Gellar,one time watch
1202,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,puzzling,one time watch
1203,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,dystopia,one time watch
1204,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,Dwayne Johnson,one time watch
1205,56003,128,2.5,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,apocalypse,one time watch
1206,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,witty,excellent
1207,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,teenager,excellent
1208,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,pregnancy,excellent
1209,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,high school,excellent
1210,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,feel-good,excellent
1211,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,excellent script,excellent
1212,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,dramedy,excellent
1213,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,bittersweet,excellent
1214,56367,128,4.5,Juno (2007),Comedy|Drama|Romance,adoption,excellent
1215,56563,128,4,Helvetica (2007),Documentary,typography,excellent
1216,56563,128,4,Helvetica (2007),Documentary,shallow,excellent
1217,56563,128,4,Helvetica (2007),Documentary,noncommittal,excellent
1218,56563,128,4,Helvetica (2007),Documentary,modernism,excellent
1219,56563,128,4,Helvetica (2007),Documentary,many interviews,excellent
1220,56563,128,4,Helvetica (2007),Documentary,Gary Hustwit,excellent
1221,56805,128,4,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,silly,excellent
1222,56805,128,4,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,satire,excellent
1223,56805,128,4,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,parody,excellent
1224,56805,128,4,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,Jenna Fischer,excellent
1225,56805,128,4,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,Jack Black,excellent
1226,56805,128,4,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,drugs,excellent
1227,57274,128,3.5,[REC] (2007),Drama|Horror|Thriller,zombies,good
1228,57274,128,3.5,[REC] (2007),Drama|Horror|Thriller,virus,good
1229,57274,128,3.5,[REC] (2007),Drama|Horror|Thriller,Spanish,good
1230,57274,128,3.5,[REC] (2007),Drama|Horror|Thriller,isolation,good
1231,57274,128,3.5,[REC] (2007),Drama|Horror|Thriller,infection,good
1232,57274,128,3.5,[REC] (2007),Drama|Horror|Thriller,found footage,good
1233,57274,128,3.5,[REC] (2007),Drama|Horror|Thriller,claustrophobic,good
1234,57274,128,3.5,[REC] (2007),Drama|Horror|Thriller,atmospheric,good
1235,57368,128,3.5,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,New York City,good
1236,57368,128,3.5,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,monster,good
1237,57368,128,3.5,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,mockumentary,good
1238,57368,128,3.5,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,Handycam,good
1239,57368,128,3.5,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,giant monster,good
1240,57368,128,3.5,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,found footage,good
1241,57368,128,3.5,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,city under attack,good
1242,57368,128,3.5,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,cgi,good
1243,57526,128,3,Untraceable (2008),Crime|Thriller,hacking,good
1244,57669,128,5,In Bruges (2008),Comedy|Crime|Drama|Thriller,directorial debut,excellent
1245,57669,128,5,In Bruges (2008),Comedy|Crime|Drama|Thriller,dark comedy,excellent
1246,57669,128,5,In Bruges (2008),Comedy|Crime|Drama|Thriller,Colin Farrell,excellent
1247,57669,128,5,In Bruges (2008),Comedy|Crime|Drama|Thriller,black comedy,excellent
1248,58103,128,3.5,Vantage Point (2008),Action|Drama|Thriller,secret service,good
1249,58103,128,3.5,Vantage Point (2008),Action|Drama|Thriller,murder,good
1250,58103,128,3.5,Vantage Point (2008),Action|Drama|Thriller,multiple storylines,good
1251,58103,128,3.5,Vantage Point (2008),Action|Drama|Thriller,fast paced,good
1252,58103,128,3.5,Vantage Point (2008),Action|Drama|Thriller,double agents,good
1253,58103,128,3.5,Vantage Point (2008),Action|Drama|Thriller,assassination,good
1254,58295,128,3.5,Bank Job, The (2008),Jason Statham,good
1255,58295,128,3.5,Bank Job, The (2008),heist,good
1256,58998,128,4,Forgetting Sarah Marshall (2008),Comedy|Romance,puppets,excellent
1257,58998,128,4,Forgetting Sarah Marshall (2008),Comedy|Romance,Predictable,excellent
1258,58998,128,4,Forgetting Sarah Marshall (2008),Comedy|Romance,hotel,excellent
1259,58998,128,4,Forgetting Sarah Marshall (2008),Comedy|Romance,hilarious,excellent
1260,58998,128,4,Forgetting Sarah Marshall (2008),Comedy|Romance,good dialogue,excellent
1261,58998,128,4,Forgetting Sarah Marshall (2008),Comedy|Romance,break-up,excellent
1262,59040,128,1.5,Gabriel (2007),Action|Horror,poor script,poor
1263,59040,128,1.5,Gabriel (2007),Action|Horror,overuse of coloring,poor
1264,59040,128,1.5,Gabriel (2007),Action|Horror,low budget,poor
1265,59040,128,1.5,Gabriel (2007),Action|Horror,inconsistent,poor
1266,59040,128,1.5,Gabriel (2007),Action|Horror,cliche,poor
1267,59040,128,1.5,Gabriel (2007),Action|Horror,acting,poor
1268,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,terrorism,one time watch
1269,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,tasteless,one time watch
1270,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,Saudi Arabia,one time watch
1271,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,premise,one time watch
1272,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,pregnancy,one time watch
1273,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,Pakistan,one time watch
1274,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,muslim,one time watch
1275,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,Morocco,one time watch
1276,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,Jordan,one time watch
1277,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,Israel,one time watch
1278,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,islam,one time watch
1279,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,Egypt,one time watch
1280,59105,128,2,Where in the World Is Osama Bin Laden? (2008),Documentary,Afghanistan,one time watch
1281,59621,128,3,How to Rob a Bank (2007),Comedy|Crime|Mystery|Thriller,bank robbery,good
1282,60072,128,3.5,Wanted (2008),Action|Thriller,stylized violence,good
1283,60072,128,3.5,Wanted (2008),Action|Thriller,plot twist,good
1284,60072,128,3.5,Wanted (2008),Action|Thriller,gun fu,good
1285,60072,128,3.5,Wanted (2008),Action|Thriller,bullets,good
1286,61240,128,4,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,vampire,excellent
1287,61240,128,4,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,dark,excellent
1288,61240,128,4,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,coming of age,excellent
1289,61240,128,4,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,bullying,excellent
1290,61240,128,4,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,bittersweet,excellent
1291,61240,128,4,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,atmospheric,excellent
1292,61240,128,4,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,1980s,excellent
1293,61692,128,2.5,Altered (2006),Horror|Sci-Fi|Thriller,not original,one time watch
1294,61692,128,2.5,Altered (2006),Horror|Sci-Fi|Thriller,no plot,one time watch
1295,61692,128,2.5,Altered (2006),Horror|Sci-Fi|Thriller,meh,one time watch
1296,61692,128,2.5,Altered (2006),Horror|Sci-Fi|Thriller,aliens,one time watch
1297,61950,128,2.5,Boot Camp (2007),Thriller,tough love,one time watch
1298,61950,128,2.5,Boot Camp (2007),Thriller,rehabilitation,one time watch
1299,61950,128,2.5,Boot Camp (2007),Thriller,correctional treatment,one time watch
1300,62376,128,4,City of Ember (2008),Adventure|Children|Sci-Fi,steampunk,excellent
1301,62376,128,4,City of Ember (2008),Adventure|Children|Sci-Fi,adventure,excellent
1302,62378,128,3.5,Magicians (2007),Comedy,widower,good
1303,62378,128,3.5,Magicians (2007),Comedy,magicians,good
1304,62378,128,3.5,Magicians (2007),Comedy,magician,good
1305,62378,128,3.5,Magicians (2007),Comedy,funny,good
1306,62378,128,3.5,Magicians (2007),Comedy,friendship,good
1307,62378,128,3.5,Magicians (2007),Comedy,cheating,good
1308,62378,128,3.5,Magicians (2007),Comedy,awkward romance,good
1309,62378,128,3.5,Magicians (2007),Comedy,awkward,good
1310,62733,128,3.5,Quarantine (2008),Drama|Horror|Mystery|Thriller,zombies,good
1311,62733,128,3.5,Quarantine (2008),Drama|Horror|Mystery|Thriller,remake,good
1312,62733,128,3.5,Quarantine (2008),Drama|Horror|Mystery|Thriller,isolation,good
1313,62733,128,3.5,Quarantine (2008),Drama|Horror|Mystery|Thriller,infection,good
1314,62733,128,3.5,Quarantine (2008),Drama|Horror|Mystery|Thriller,found footage,good
1315,62733,128,3.5,Quarantine (2008),Drama|Horror|Mystery|Thriller,claustrophobic,good
1316,63072,128,3.5,Road, The (2009),tense,good
1317,63072,128,3.5,Road, The (2009),survival,good
1318,63072,128,3.5,Road, The (2009),slow paced,good
1319,63072,128,3.5,Road, The (2009),post-apocalyptic,good
1320,63072,128,3.5,Road, The (2009),lame ending,good
1321,63072,128,3.5,Road, The (2009),great acting,good
1322,63072,128,3.5,Road, The (2009),dystopia,good
1323,63072,128,3.5,Road, The (2009),depressing,good
1324,63072,128,3.5,Road, The (2009),dark,good
1325,63072,128,3.5,Road, The (2009),children,good
1326,63072,128,3.5,Road, The (2009),cannibalism,good
1327,63826,128,2.5,Splinter (2008),Action|Horror|Thriller,zombies,one time watch
1328,63826,128,2.5,Splinter (2008),Action|Horror|Thriller,seen it before,one time watch
1329,63826,128,2.5,Splinter (2008),Action|Horror|Thriller,nothing original,one time watch
1330,63992,128,3,Twilight (2008),Drama|Fantasy|Romance|Thriller,Teen movie,good
1331,63992,128,3,Twilight (2008),Drama|Fantasy|Romance|Thriller,overrated,good
1332,63992,128,3,Twilight (2008),Drama|Fantasy|Romance|Thriller,high school,good
1333,64010,128,2.5,Children, The (2008),plot,one time watch
1334,64010,128,2.5,Children, The (2008),gore,one time watch
1335,64010,128,2.5,Children, The (2008),characters,one time watch
1336,64010,128,2.5,Children, The (2008),acting,one time watch
1337,64037,128,3.5,Surveillance (2008),Crime|Mystery|Thriller,serial killer,good
1338,64037,128,3.5,Surveillance (2008),Crime|Mystery|Thriller,FBI,good
1339,64037,128,3.5,Surveillance (2008),Crime|Mystery|Thriller,disturbing,good
1340,64037,128,3.5,Surveillance (2008),Crime|Mystery|Thriller,dialogue,good
1341,64037,128,3.5,Surveillance (2008),Crime|Mystery|Thriller,bad acting,good
1342,65126,128,3.5,Choke (2008),Comedy|Drama,dark comedy,good
1343,65126,128,3.5,Choke (2008),Comedy|Drama,Chuck Palahniuk,good
1344,65126,128,3.5,Choke (2008),Comedy|Drama,based on book,good
1345,65982,128,2,Outlander (2008),Action|Adventure|Sci-Fi,vikings,one time watch
1346,65982,128,2,Outlander (2008),Action|Adventure|Sci-Fi,sci-fi,one time watch
1347,65982,128,2,Outlander (2008),Action|Adventure|Sci-Fi,plot holes,one time watch
1348,65982,128,2,Outlander (2008),Action|Adventure|Sci-Fi,norse,one time watch
1349,65982,128,2,Outlander (2008),Action|Adventure|Sci-Fi,acting,one time watch
1350,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,techno,good
1351,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,rave,good
1352,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,music business,good
1353,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,mental illness,good
1354,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,mental hospital,good
1355,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,mental health,good
1356,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,great soundtrack,good
1357,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,father-son relationship,good
1358,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,drugs,good
1359,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,dj,good
1360,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,clubs,good
1361,66511,128,3.5,Berlin Calling (2008),Comedy|Drama,brother-brother relationship,good
1362,66785,128,5,Good, the Bad,Weird,excellent
1363,66785,128,5,Good, the Bad,one of a kind,excellent
1364,66785,128,5,Good, the Bad,Funny,excellent
1365,67734,128,4,Adventureland (2009),Comedy|Drama,quirky,excellent
1366,67801,128,3.5,Revanche (2008),Crime|Drama|Romance,revenge,good
1367,67801,128,3.5,Revanche (2008),Crime|Drama|Romance,prostitution,good
1368,67801,128,3.5,Revanche (2008),Crime|Drama|Romance,bank robbery,good
1369,67801,128,3.5,Revanche (2008),Crime|Drama|Romance,atmosphere,good
1370,68028,128,5,What Doesn't Kill You (2008),Crime|Drama,Mark Ruffalo,excellent
1371,68028,128,5,What Doesn't Kill You (2008),Crime|Drama,Ethan Hawke,excellent
1372,68028,128,5,What Doesn't Kill You (2008),Crime|Drama,Amanda Peet,excellent
1373,68073,128,3,Pirate Radio (2009),Comedy|Drama,soundtrack,good
1374,68073,128,3,Pirate Radio (2009),Comedy|Drama,rock and roll,good
1375,68073,128,3,Pirate Radio (2009),Comedy|Drama,retro,good
1376,68073,128,3,Pirate Radio (2009),Comedy|Drama,radio,good
1377,68073,128,3,Pirate Radio (2009),Comedy|Drama,music,good
1378,68073,128,3,Pirate Radio (2009),Comedy|Drama,ending,good
1379,68073,128,3,Pirate Radio (2009),Comedy|Drama,cliche,good
1380,68073,128,3,Pirate Radio (2009),Comedy|Drama,characters,good
1381,68073,128,3,Pirate Radio (2009),Comedy|Drama,bad script,good
1382,68073,128,3,Pirate Radio (2009),Comedy|Drama,1960s,good
1383,68157,128,4,Inglourious Basterds (2009),Action|Drama|War,vengeance,excellent
1384,68157,128,4,Inglourious Basterds (2009),Action|Drama|War,tense,excellent
1385,68157,128,4,Inglourious Basterds (2009),Action|Drama|War,Quentin Tarantino,excellent
1386,68157,128,4,Inglourious Basterds (2009),Action|Drama|War,Brad Pitt,excellent
1387,68157,128,4,Inglourious Basterds (2009),Action|Drama|War,black comedy,excellent
1388,68157,128,4,Inglourious Basterds (2009),Action|Drama|War,alternate history,excellent
1389,68237,128,4.5,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,solitude,excellent
1390,68237,128,4.5,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,slow paced,excellent
1391,68237,128,4.5,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,Sam Rockwell,excellent
1392,68237,128,4.5,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,dystopia,excellent
1393,68659,128,3.5,Fanboys (2009),Adventure|Comedy|Drama,star wars,good
1394,68659,128,3.5,Fanboys (2009),Adventure|Comedy|Drama,road trip,good
1395,68659,128,3.5,Fanboys (2009),Adventure|Comedy|Drama,pop culture references,good
1396,68659,128,3.5,Fanboys (2009),Adventure|Comedy|Drama,nerd,good
1397,68659,128,3.5,Fanboys (2009),Adventure|Comedy|Drama,Kristen Bell,good
1398,68659,128,3.5,Fanboys (2009),Adventure|Comedy|Drama,geek,good
1399,68659,128,3.5,Fanboys (2009),Adventure|Comedy|Drama,fractured story,good
1400,69122,128,3.5,Hangover, The (2009),Vulgar,good
1401,69122,128,3.5,Hangover, The (2009),strippers,good
1402,69122,128,3.5,Hangover, The (2009),Las Vegas,good
1403,69122,128,3.5,Hangover, The (2009),drugs,good
